time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2022-09-20 14:56:14.827565, 1663678574800, 5, 16, 0.0, 3.0, 0.0, 1.8, 0.0, 
2022-09-20 14:56:15.023730, 1663678575000, 6, 8, 0.0, 3.0, 0.013333333333333334, 1.8, 0.0, 
2022-09-20 14:56:15.225005, 1663678575200, 1, 20, 0.0, 3.0, 0.04, 1.8, 0.0, 
2022-09-20 14:56:15.426167, 1663678575400, 0, 9, 0.0, 3.0, 0.05333333333333334, 1.8, 0.0, 
2022-09-20 14:56:15.619564, 1663678575600, 0, 3, 0.0, 3.0, 0.08, 1.8, 0.0, 
2022-09-20 14:56:15.854199, 1663678575800, 0, 39, 0.0, 3.0, 0.11999999999999998, 1.8, 0.0, 
2022-09-20 14:56:16.044069, 1663678576000, 1, 17, 0.0, 3.0, 0.14666666666666664, 1.8, 0.0, 
2022-09-20 14:56:16.239164, 1663678576200, 0, 13, 0.0, 3.0, 0.1733333333333333, 1.8, 0.0, 
2022-09-20 14:56:16.448094, 1663678576400, 1, 6, 0.0, 3.0, 0.19999999999999998, 1.8, 0.0, 
2022-09-20 14:56:16.610067, 1663678576600, 0, 8, 0.0, 3.0, 0.21333333333333335, 1.8, 0.0, 
2022-09-20 14:56:16.836938, 1663678576800, 3, 5, 0.0, 3.0, 0.25333333333333335, 1.8, 0.0, 
2022-09-20 14:56:17.037108, 1663678577000, 4, 6, 0.0, 3.0, 0.28, 1.8, 0.0, 
2022-09-20 14:56:17.217124, 1663678577200, 4, 11, 0.0, 3.0, 0.3066666666666667, 1.8, 0.0, 
2022-09-20 14:56:17.456218, 1663678577400, 2, 9, 0.0, 3.0, 0.3333333333333334, 1.8, 0.0, 
2022-09-20 14:56:17.612130, 1663678577600, 1, 8, 0.0, 3.0, 0.34666666666666673, 1.8, 0.0, 
2022-09-20 14:56:17.869846, 1663678577800, 14, 5, 0.0, 3.0, 0.37333333333333346, 1.8, 0.0, 
2022-09-20 14:56:18.082439, 1663678578000, 4, 30, 0.0, 3.0, 0.4133333333333335, 1.8, 0.0, 
2022-09-20 14:56:18.261827, 1663678578200, 5, 17, 0.0, 3.0, 0.4266666666666668, 1.8, 0.0, 
2022-09-20 14:56:18.437870, 1663678578400, 1, 13, 0.0, 3.0, 0.44000000000000017, 1.8, 0.0, 
2022-09-20 14:56:18.612002, 1663678578600, 0, 9, 0.0, 3.0, 0.4800000000000002, 1.8, 0.0, 
2022-09-20 14:56:18.870200, 1663678578800, 17, 17, 0.0, 3.0, 0.5200000000000004, 1.8, 0.0, 
2022-09-20 14:56:19.067867, 1663678579000, 2, 63, 0.0, 3.0, 0.546666666666667, 1.8, 0.0, 
2022-09-20 14:56:19.211804, 1663678579200, 1, 8, 0.0, 3.0, 0.5600000000000004, 1.8, 0.0, 
2022-09-20 14:56:19.407777, 1663678579400, 1, 2, 0.0, 3.0, 0.586666666666667, 1.8, 0.0, 
2022-09-20 14:56:19.609849, 1663678579600, 1, 2, 0.0, 3.0, 0.6133333333333337, 1.8, 0.0, 
2022-09-20 14:56:19.805635, 1663678579800, 1, 1, 0.0, 3.0, 0.6400000000000005, 1.8, 0.0, 
2022-09-20 14:56:20.036858, 1663678580000, 0, 3, 0.0, 3.0, 0.6800000000000005, 1.8, 0.0, 
2022-09-20 14:56:20.207895, 1663678580200, 1, 2, 0.0, 3.0, 0.6933333333333338, 1.8, 0.0, 
2022-09-20 14:56:20.406158, 1663678580400, 0, 4, 0.0, 3.0, 0.7200000000000005, 1.8, 0.0, 
2022-09-20 14:56:20.626444, 1663678580600, 0, 4, 0.0, 3.0, 0.7600000000000006, 1.8, 0.0, 
2022-09-20 14:56:20.806333, 1663678580800, 1, 2, 0.0, 3.0, 0.7733333333333339, 1.8, 0.0, 
2022-09-20 14:56:21.050862, 1663678581000, 1, 7, 0.0, 3.0, 0.8133333333333339, 1.8, 0.0, 
2022-09-20 14:56:21.207578, 1663678581200, 0, 4, 0.0, 3.0, 0.8266666666666672, 1.8, 0.0, 
2022-09-20 14:56:21.433904, 1663678581400, 0, 11, 0.0, 3.0, 0.8666666666666673, 1.8, 0.0, 
2022-09-20 14:56:21.613456, 1663678581600, 4, 7, 0.0, 3.0, 0.8800000000000007, 1.8, 0.0, 
2022-09-20 14:56:21.835870, 1663678581800, 1, 8, 0.0, 3.0, 0.9200000000000007, 1.8, 0.0, 
2022-09-20 14:56:22.006757, 1663678582000, 2, 2, 0.0, 3.0, 0.9466666666666673, 1.8, 0.0, 
2022-09-20 14:56:22.220546, 1663678582200, 8, 9, 0.0, 3.0, 0.9600000000000007, 1.8, 0.0, 
2022-09-20 14:56:22.425799, 1663678582400, 0, 10, 0.0, 3.0, 1.0000000000000007, 1.8, 0.0, 
2022-09-20 14:56:22.626735, 1663678582600, 1, 12, 0.0, 3.0, 1.0266666666666673, 1.8, 0.0, 
2022-09-20 14:56:22.811588, 1663678582800, 1, 7, 0.0, 3.0, 1.0400000000000007, 1.8, 0.0, 
2022-09-20 14:56:23.017927, 1663678583000, 0, 5, 0.0, 3.0, 1.0666666666666673, 1.8, 0.0, 
2022-09-20 14:56:23.216136, 1663678583200, 6, 6, 0.0, 3.0, 1.1066666666666674, 1.8, 0.0, 
2022-09-20 14:56:23.419071, 1663678583400, 5, 9, 0.0, 3.0, 1.1200000000000008, 1.8, 0.0, 
2022-09-20 14:56:23.614278, 1663678583600, 0, 11, 0.0, 3.0, 1.1466666666666674, 1.8, 0.0, 
2022-09-20 14:56:23.819111, 1663678583800, 5, 12, 0.0, 3.0, 1.1866666666666674, 1.8, 0.0, 
2022-09-20 14:56:24.034341, 1663678584000, 1, 9, 0.0, 3.0, 1.213333333333334, 1.8, 0.0, 
2022-09-20 14:56:24.214338, 1663678584200, 0, 7, 0.0, 3.0, 1.2266666666666675, 1.8, 0.0, 
2022-09-20 14:56:24.415282, 1663678584400, 1, 6, 0.0, 3.0, 1.253333333333334, 1.8, 0.0, 
2022-09-20 14:56:24.617873, 1663678584600, 1, 6, 0.0, 3.0, 1.280000000000001, 1.8, 0.0, 
2022-09-20 14:56:24.817322, 1663678584800, 2, 8, 0.0, 3.0, 1.3066666666666675, 1.8, 0.0, 
2022-09-20 14:56:25.022677, 1663678585000, 1, 20, 0.0, 3.0, 1.3333333333333341, 1.8, 0.0, 
2022-09-20 14:56:25.211520, 1663678585200, 5, 5, 0.0, 3.0, 1.360000000000001, 1.8, 0.0, 
2022-09-20 14:56:25.439339, 1663678585400, 9, 3, 0.0, 3.0, 1.3866666666666676, 1.8, 0.0, 
2022-09-20 14:56:25.626326, 1663678585600, 9, 7, 0.0, 3.0, 1.4133333333333342, 1.8, 0.0, 
2022-09-20 14:56:25.814178, 1663678585800, 0, 11, 0.0, 3.0, 1.4533333333333343, 1.8, 0.0, 
2022-09-20 14:56:26.016695, 1663678586000, 5, 7, 0.0, 3.0, 1.4666666666666677, 1.8, 0.0, 
2022-09-20 14:56:26.222434, 1663678586200, 1, 19, 0.0, 3.0, 1.5066666666666677, 1.8, 0.0, 
2022-09-20 14:56:26.432534, 1663678586400, 0, 8, 0.0, 3.0, 1.5333333333333343, 1.8, 0.0, 
2022-09-20 14:56:26.624417, 1663678586600, 2, 7, 0.0, 3.0, 1.5600000000000012, 1.8, 0.0, 
2022-09-20 14:56:26.818930, 1663678586800, 2, 5, 0.0, 3.0, 1.5733333333333344, 1.8, 0.0, 
2022-09-20 14:56:27.048425, 1663678587000, 2, 44, 0.0, 3.0, 1.6133333333333344, 1.8, 0.0, 
2022-09-20 14:56:27.223861, 1663678587200, 2, 5, 0.0, 3.0, 1.6400000000000012, 1.8, 0.0, 
2022-09-20 14:56:27.425419, 1663678587400, 5, 14, 0.0, 3.0, 1.6666666666666679, 1.8, 0.0, 
2022-09-20 14:56:27.632547, 1663678587600, 1, 6, 0.0, 3.0, 1.6933333333333345, 1.8, 0.0, 
2022-09-20 14:56:27.829338, 1663678587800, 3, 3, 0.0, 3.0, 1.7200000000000013, 1.8, 0.0, 
2022-09-20 14:56:28.016180, 1663678588000, 1, 10, 0.0, 3.0, 1.746666666666668, 1.8, 0.0, 
2022-09-20 14:56:28.218666, 1663678588200, 5, 12, 0.0, 3.0, 1.7733333333333345, 1.8, 0.0, 
2022-09-20 14:56:28.412810, 1663678588400, 1, 9, 0.0, 3.0, 1.786666666666668, 1.8, 0.0, 
2022-09-20 14:56:28.633687, 1663678588600, 0, 26, 0.0, 3.0, 1.826666666666668, 1.1839, 0.0, 
2022-09-20 14:56:28.833672, 1663678588800, 1, 27, 0.0, 3.0, 1.8533333333333346, 1.1839, 0.0, 
2022-09-20 14:56:29.033688, 1663678589000, 0, 11, 0.0, 3.0, 1.8533333333333346, 1.1839, 0.0, 
2022-09-20 14:56:29.220667, 1663678589200, 4, 8, 1.0, 3.0, 1.8533333333333346, 1.1839, 0.0, 
2022-09-20 14:56:29.423942, 1663678589400, 0, 21, 1.0, 3.0, 0.0, 1.1839, 18.5, 
2022-09-20 14:56:29.604770, 1663678589600, 0, 3, 1.0, 3.0, 0.0, 1.1839, 18.0, 
2022-09-20 14:56:29.807874, 1663678589800, 0, 3, 1.0, 3.0, 0.0, 1.1839, 16.5, 
2022-09-20 14:56:30.046005, 1663678590000, 0, 5, 1.0, 3.0, 0.0, 1.1839, 15.5, 
2022-09-20 14:56:30.208151, 1663678590200, 1, 2, 1.0, 3.0, 0.0, 1.1839, 15.0, 
2022-09-20 14:56:30.409718, 1663678590400, 0, 3, 1.0, 3.0, 0.0, 1.1839, 14.0, 
2022-09-20 14:56:30.650253, 1663678590600, 1, 20, 1.0, 3.0, 0.0, 1.1839, 13.0, 
2022-09-20 14:56:30.819704, 1663678590800, 1, 3, 1.0, 3.0, 0.0, 1.1839, 11.5, 
2022-09-20 14:56:31.063385, 1663678591000, 1, 38, 1.0, 3.0, 0.0, 1.1839, 10.5, 
2022-09-20 14:56:31.242049, 1663678591200, 1, 13, 1.0, 3.0, 0.0, 1.1839, 9.5, 
2022-09-20 14:56:31.415669, 1663678591400, 0, 6, 1.0, 3.0, 0.0, 1.1839, 9.0, 
2022-09-20 14:56:31.622351, 1663678591600, 5, 6, 1.0, 3.0, 0.0, 1.1839, 8.0, 
2022-09-20 14:56:31.849389, 1663678591800, 1, 28, 1.0, 3.0, 0.0, 1.1839, 6.5, 
2022-09-20 14:56:32.048540, 1663678592000, 4, 38, 1.0, 3.0, 0.0, 1.1839, 5.5, 
2022-09-20 14:56:32.217891, 1663678592200, 3, 8, 1.0, 3.0, 0.0, 1.1839, 5.0, 
2022-09-20 14:56:32.437025, 1663678592400, 1, 17, 1.0, 3.0, 0.0, 1.1839, 3.5, 
2022-09-20 14:56:32.622792, 1663678592600, 1, 9, 1.0, 3.0, 0.0, 1.1839, 3.0, 
2022-09-20 14:56:32.825871, 1663678592800, 1, 10, 1.0, 3.0, 0.0, 1.1839, 2.0, 
2022-09-20 14:56:33.040895, 1663678593000, 1, 16, 0.0, 3.0, 0.0, 1.1839, 1.0, 
2022-09-20 14:56:33.227103, 1663678593200, 1, 6, 0.0, 3.0, 0.0, 1.1839, 1.0, 
2022-09-20 14:56:33.417235, 1663678593400, 1, 9, 0.0, 3.0, 0.0, 1.1839, 1.0, 
2022-09-20 14:56:33.628519, 1663678593600, 1, 6, 0.0, 3.0, 0.04, 1.1839, 1.0, 
2022-09-20 14:56:33.849663, 1663678593800, 1, 40, 0.0, 3.0, 0.06666666666666667, 1.1839, 1.0, 
2022-09-20 14:56:34.041034, 1663678594000, 6, 27, 0.0, 3.0, 0.09333333333333332, 1.1839, 1.0, 
2022-09-20 14:56:34.246276, 1663678594200, 3, 8, 0.0, 3.0, 0.11999999999999998, 1.1839, 1.0, 
2022-09-20 14:56:34.418364, 1663678594400, 1, 8, 0.0, 3.0, 0.1333333333333333, 1.1839, 1.0, 
2022-09-20 14:56:34.619636, 1663678594600, 1, 11, 0.0, 3.0, 0.1733333333333333, 1.1839, 1.0, 
2022-09-20 14:56:34.851886, 1663678594800, 5, 22, 0.0, 3.0, 0.18666666666666665, 1.1839, 1.0, 
2022-09-20 14:56:35.067042, 1663678595000, 3, 20, 0.0, 3.0, 0.22666666666666668, 1.1839, 1.0, 
2022-09-20 14:56:35.254817, 1663678595200, 3, 16, 0.0, 3.0, 0.25333333333333335, 1.1839, 1.0, 
2022-09-20 14:56:35.417121, 1663678595400, 1, 8, 0.0, 3.0, 0.26666666666666666, 1.1839, 1.0, 
2022-09-20 14:56:35.608887, 1663678595600, 2, 3, 0.0, 3.0, 0.2933333333333334, 1.1839, 1.0, 
2022-09-20 14:56:35.815533, 1663678595800, 1, 7, 0.0, 3.0, 0.32000000000000006, 1.1839, 1.0, 
2022-09-20 14:56:36.061456, 1663678596000, 1, 23, 0.0, 3.0, 0.3600000000000001, 1.1839, 1.0, 
2022-09-20 14:56:36.231986, 1663678596200, 1, 20, 0.0, 3.0, 0.37333333333333346, 1.1839, 1.0, 
2022-09-20 14:56:36.445896, 1663678596400, 3, 8, 0.0, 3.0, 0.4133333333333335, 1.1839, 1.0, 
2022-09-20 14:56:36.647117, 1663678596600, 0, 17, 0.0, 3.0, 0.44000000000000017, 1.1839, 1.0, 
2022-09-20 14:56:36.829604, 1663678596800, 1, 10, 0.0, 3.0, 0.45333333333333353, 1.1839, 1.0, 
2022-09-20 14:56:37.030669, 1663678597000, 1, 13, 0.0, 3.0, 0.4800000000000002, 1.1839, 1.0, 
2022-09-20 14:56:37.222052, 1663678597200, 0, 8, 0.0, 3.0, 0.5066666666666669, 1.1839, 1.0, 
2022-09-20 14:56:37.439662, 1663678597400, 0, 9, 0.0, 3.0, 0.546666666666667, 1.1839, 1.0, 
2022-09-20 14:56:37.649601, 1663678597600, 1, 15, 0.0, 3.0, 0.5733333333333337, 1.1839, 1.0, 
2022-09-20 14:56:37.823112, 1663678597800, 0, 10, 0.0, 3.0, 0.586666666666667, 1.1839, 1.0, 
2022-09-20 14:56:38.034379, 1663678598000, 1, 22, 0.0, 3.0, 0.6133333333333337, 1.1839, 1.0, 
2022-09-20 14:56:38.225696, 1663678598200, 1, 10, 0.0, 3.0, 0.6400000000000005, 1.1839, 1.0, 
2022-09-20 14:56:38.427427, 1663678598400, 1, 15, 0.0, 3.0, 0.6666666666666671, 1.1839, 1.0, 
2022-09-20 14:56:38.632153, 1663678598600, 3, 7, 0.0, 3.0, 0.7066666666666671, 1.1839, 1.0, 
2022-09-20 14:56:38.820242, 1663678598800, 0, 12, 0.0, 3.0, 0.7200000000000005, 1.1839, 1.0, 
2022-09-20 14:56:39.019926, 1663678599000, 1, 9, 0.0, 3.0, 0.7466666666666671, 1.1839, 1.0, 
2022-09-20 14:56:39.230906, 1663678599200, 0, 6, 0.0, 3.0, 0.7866666666666672, 1.1839, 1.0, 
2022-09-20 14:56:39.420989, 1663678599400, 1, 10, 0.0, 3.0, 0.8000000000000006, 1.1839, 1.0, 
2022-09-20 14:56:39.609121, 1663678599600, 0, 5, 0.0, 3.0, 0.8266666666666672, 1.1839, 1.0, 
2022-09-20 14:56:39.821221, 1663678599800, 1, 8, 0.0, 3.0, 0.8533333333333339, 1.1839, 1.0, 
2022-09-20 14:56:40.027442, 1663678600000, 0, 13, 0.0, 3.0, 0.8800000000000007, 1.1839, 1.0, 
2022-09-20 14:56:40.224181, 1663678600200, 3, 12, 0.0, 3.0, 0.9066666666666673, 1.1839, 1.0, 
2022-09-20 14:56:40.445856, 1663678600400, 1, 11, 0.0, 3.0, 0.9466666666666673, 1.1839, 1.0, 
2022-09-20 14:56:40.618043, 1663678600600, 1, 8, 0.0, 3.0, 0.9600000000000007, 1.1839, 1.0, 
2022-09-20 14:56:40.833129, 1663678600800, 1, 16, 0.0, 3.0, 0.9866666666666674, 1.1839, 1.0, 
2022-09-20 14:56:41.030321, 1663678601000, 3, 19, 0.0, 3.0, 1.0133333333333339, 1.1839, 1.0, 
2022-09-20 14:56:41.224370, 1663678601200, 1, 9, 0.0, 3.0, 1.0400000000000007, 1.1839, 1.0, 
2022-09-20 14:56:41.441242, 1663678601400, 0, 8, 0.0, 3.0, 1.0800000000000007, 1.1839, 1.0, 
2022-09-20 14:56:41.668423, 1663678601600, 0, 8, 0.0, 3.0, 1.1066666666666674, 1.1839, 1.0, 
2022-09-20 14:56:41.826439, 1663678601800, 0, 11, 0.0, 3.0, 1.1200000000000008, 1.1839, 1.0, 
2022-09-20 14:56:42.049749, 1663678602000, 10, 15, 0.0, 3.0, 1.1600000000000008, 1.1839, 1.0, 
2022-09-20 14:56:42.220756, 1663678602200, 1, 10, 0.0, 3.0, 1.173333333333334, 1.1839, 1.0, 
2022-09-20 14:56:42.461420, 1663678602400, 1, 11, 0.0, 3.0, 1.213333333333334, 1.1839, 1.0, 
2022-09-20 14:56:42.631650, 1663678602600, 1, 23, 0.0, 3.0, 1.2266666666666675, 1.1839, 1.0, 
2022-09-20 14:56:42.846194, 1663678602800, 2, 38, 0.0, 3.0, 1.253333333333334, 1.1839, 1.0, 
2022-09-20 14:56:43.057660, 1663678603000, 1, 34, 1.0, 3.0, 1.253333333333334, 1.1839, 0.5, 
2022-09-20 14:56:43.231653, 1663678603200, 1, 9, 1.0, 3.0, 1.253333333333334, 1.1839, 19.5, 
2022-09-20 14:56:43.441069, 1663678603400, 1, 10, 1.0, 3.0, 0.0, 1.1839, 18.5, 
2022-09-20 14:56:43.619832, 1663678603600, 1, 8, 1.0, 3.0, 0.0, 1.1839, 18.0, 
2022-09-20 14:56:43.821407, 1663678603800, 1, 18, 1.0, 3.0, 0.0, 1.1839, 16.5, 
2022-09-20 14:56:44.033512, 1663678604000, 1, 7, 1.0, 3.0, 0.0, 1.1839, 16.0, 
2022-09-20 14:56:44.219601, 1663678604200, 1, 6, 1.0, 3.0, 0.0, 1.1839, 15.0, 
2022-09-20 14:56:44.427183, 1663678604400, 1, 5, 1.0, 3.0, 0.0, 1.1839, 14.0, 
2022-09-20 14:56:44.619768, 1663678604600, 1, 6, 1.0, 3.0, 0.0, 1.1839, 12.5, 
2022-09-20 14:56:44.834299, 1663678604800, 2, 10, 1.0, 3.0, 0.0, 1.8862, 12.0, 
2022-09-20 14:56:45.029891, 1663678605000, 0, 16, 1.0, 3.0, 0.0, 1.8862, 11.0, 
2022-09-20 14:56:45.235145, 1663678605200, 5, 7, 1.0, 3.0, 0.0, 1.8862, 9.5, 
2022-09-20 14:56:45.417766, 1663678605400, 1, 9, 1.0, 3.0, 0.0, 1.8862, 9.0, 
2022-09-20 14:56:45.644634, 1663678605600, 5, 6, 1.0, 3.0, 0.0, 1.8862, 7.5, 
2022-09-20 14:56:45.808857, 1663678605800, 0, 3, 1.0, 3.0, 0.0, 1.8862, 7.0, 
2022-09-20 14:56:46.032774, 1663678606000, 5, 13, 1.0, 3.0, 0.0, 1.8862, 5.5, 
2022-09-20 14:56:46.215170, 1663678606200, 2, 11, 1.0, 3.0, 0.0, 1.8862, 5.0, 
2022-09-20 14:56:46.423149, 1663678606400, 3, 18, 1.0, 3.0, 0.0, 1.8862, 4.0, 
2022-09-20 14:56:46.607328, 1663678606600, 2, 3, 1.0, 3.0, 0.0, 1.8862, 3.0, 
2022-09-20 14:56:46.815534, 1663678606800, 1, 9, 1.0, 3.0, 0.0, 1.8862, 2.0, 
2022-09-20 14:56:47.018738, 1663678607000, 1, 11, 0.0, 3.0, 0.0, 1.8862, 1.0, 
2022-09-20 14:56:47.216189, 1663678607200, 3, 9, 0.0, 3.0, 0.0, 1.8862, 1.0, 
2022-09-20 14:56:47.425627, 1663678607400, 1, 5, 0.0, 3.0, 0.013333333333333334, 1.8862, 1.0, 
2022-09-20 14:56:47.641240, 1663678607600, 1, 19, 0.0, 3.0, 0.04, 1.8862, 1.0, 
2022-09-20 14:56:47.821900, 1663678607800, 0, 9, 0.0, 3.0, 0.06666666666666667, 1.8862, 1.0, 
2022-09-20 14:56:48.039302, 1663678608000, 3, 7, 0.0, 3.0, 0.09333333333333332, 1.8862, 1.0, 
2022-09-20 14:56:48.244627, 1663678608200, 1, 7, 0.0, 3.0, 0.1333333333333333, 1.8862, 1.0, 
2022-09-20 14:56:48.432524, 1663678608400, 1, 12, 0.0, 3.0, 0.14666666666666664, 1.8862, 1.0, 
2022-09-20 14:56:48.642701, 1663678608600, 0, 6, 0.0, 3.0, 0.18666666666666665, 1.8862, 1.0, 
2022-09-20 14:56:48.814255, 1663678608800, 1, 5, 0.0, 3.0, 0.19999999999999998, 1.8862, 1.0, 
2022-09-20 14:56:49.052331, 1663678609000, 1, 6, 0.0, 3.0, 0.24000000000000002, 1.8862, 1.0, 
2022-09-20 14:56:49.217324, 1663678609200, 1, 9, 0.0, 3.0, 0.25333333333333335, 1.8862, 1.0, 
2022-09-20 14:56:49.445743, 1663678609400, 4, 6, 0.0, 3.0, 0.2933333333333334, 1.8862, 1.0, 
2022-09-20 14:56:49.636146, 1663678609600, 1, 7, 0.0, 3.0, 0.32000000000000006, 1.8862, 1.0, 
2022-09-20 14:56:49.806984, 1663678609800, 0, 3, 0.0, 3.0, 0.3333333333333334, 1.8862, 1.0, 
2022-09-20 14:56:50.035119, 1663678610000, 0, 10, 0.0, 3.0, 0.37333333333333346, 1.8862, 1.0, 
2022-09-20 14:56:50.235900, 1663678610200, 3, 4, 0.0, 3.0, 0.40000000000000013, 1.8862, 1.0, 
2022-09-20 14:56:50.417042, 1663678610400, 1, 7, 0.0, 3.0, 0.4133333333333335, 1.8862, 1.0, 
2022-09-20 14:56:50.629302, 1663678610600, 1, 9, 0.0, 3.0, 0.44000000000000017, 1.8862, 1.0, 
2022-09-20 14:56:50.843683, 1663678610800, 8, 31, 0.0, 3.0, 0.4800000000000002, 1.8862, 1.0, 
2022-09-20 14:56:51.041729, 1663678611000, 1, 7, 0.0, 3.0, 0.49333333333333357, 1.8862, 1.0, 
2022-09-20 14:56:51.217299, 1663678611200, 1, 8, 0.0, 3.0, 0.5200000000000004, 1.8862, 1.0, 
2022-09-20 14:56:51.419654, 1663678611400, 1, 6, 0.0, 3.0, 0.5600000000000004, 1.8862, 1.0, 
2022-09-20 14:56:51.615806, 1663678611600, 1, 7, 0.0, 3.0, 0.5733333333333337, 1.8862, 1.0, 
2022-09-20 14:56:51.815120, 1663678611800, 0, 3, 0.0, 3.0, 0.6000000000000004, 1.8862, 1.0, 
2022-09-20 14:56:52.053630, 1663678612000, 1, 9, 0.0, 3.0, 0.6400000000000005, 1.8862, 1.0, 
2022-09-20 14:56:52.211666, 1663678612200, 0, 5, 0.0, 3.0, 0.6533333333333338, 1.8862, 1.0, 
2022-09-20 14:56:52.446239, 1663678612400, 0, 9, 0.0, 3.0, 0.6933333333333338, 1.8862, 1.0, 
2022-09-20 14:56:52.615200, 1663678612600, 1, 8, 0.0, 3.0, 0.7066666666666671, 1.8862, 1.0, 
2022-09-20 14:56:52.813718, 1663678612800, 1, 6, 0.0, 3.0, 0.7333333333333338, 1.8862, 1.0, 
2022-09-20 14:56:53.026759, 1663678613000, 0, 6, 0.0, 3.0, 0.7600000000000006, 1.8862, 1.0, 
2022-09-20 14:56:53.225586, 1663678613200, 3, 13, 0.0, 3.0, 0.7866666666666672, 1.8862, 1.0, 
2022-09-20 14:56:53.438924, 1663678613400, 1, 8, 0.0, 3.0, 0.8266666666666672, 1.8862, 1.0, 
2022-09-20 14:56:53.615210, 1663678613600, 1, 6, 0.0, 3.0, 0.8400000000000006, 1.8862, 1.0, 
2022-09-20 14:56:53.825324, 1663678613800, 2, 7, 0.0, 3.0, 0.8666666666666673, 1.2813, 1.0, 
2022-09-20 14:56:54.017616, 1663678614000, 1, 10, 0.0, 3.0, 0.893333333333334, 1.2813, 1.0, 
2022-09-20 14:56:54.215788, 1663678614200, 0, 7, 0.0, 3.0, 0.9200000000000007, 1.2813, 1.0, 
2022-09-20 14:56:54.427688, 1663678614400, 2, 8, 0.0, 3.0, 0.9466666666666673, 1.2813, 1.0, 
2022-09-20 14:56:54.628218, 1663678614600, 6, 7, 0.0, 3.0, 0.973333333333334, 1.2813, 1.0, 
2022-09-20 14:56:54.822923, 1663678614800, 1, 15, 0.0, 3.0, 1.0000000000000007, 1.2813, 1.0, 
2022-09-20 14:56:55.080038, 1663678615000, 1, 23, 0.0, 3.0, 1.0400000000000007, 1.2813, 1.0, 
2022-09-20 14:56:55.226179, 1663678615200, 1, 9, 0.0, 3.0, 1.053333333333334, 1.2813, 1.0, 
2022-09-20 14:56:55.418461, 1663678615400, 1, 7, 0.0, 3.0, 1.0800000000000007, 1.2813, 1.0, 
2022-09-20 14:56:55.640508, 1663678615600, 3, 6, 0.0, 3.0, 1.1200000000000008, 1.2813, 1.0, 
2022-09-20 14:56:55.848822, 1663678615800, 0, 6, 0.0, 3.0, 1.1466666666666674, 1.2813, 1.0, 
2022-09-20 14:56:56.028938, 1663678616000, 9, 8, 0.0, 3.0, 1.1600000000000008, 1.2813, 1.0, 
2022-09-20 14:56:56.227836, 1663678616200, 4, 16, 0.0, 3.0, 1.1866666666666674, 1.2813, 1.0, 
2022-09-20 14:56:56.420592, 1663678616400, 1, 7, 0.0, 3.0, 1.2266666666666675, 1.2813, 1.0, 
2022-09-20 14:56:56.649568, 1663678616600, 1, 10, 0.0, 3.0, 1.253333333333334, 1.2813, 1.0, 
2022-09-20 14:56:56.837204, 1663678616800, 0, 6, 0.0, 3.0, 1.280000000000001, 1.2813, 1.0, 
2022-09-20 14:56:57.040340, 1663678617000, 10, 28, 0.0, 3.0, 1.3066666666666675, 1.2813, 1.0, 
2022-09-20 14:56:57.229355, 1663678617200, 0, 16, 0.0, 3.0, 1.3333333333333341, 1.2813, 1.0, 
2022-09-20 14:56:57.411688, 1663678617400, 1, 4, 0.0, 3.0, 1.3466666666666676, 1.2813, 1.0, 
2022-09-20 14:56:57.633528, 1663678617600, 1, 13, 1.0, 3.0, 1.3466666666666676, 1.2813, 0.5, 
2022-09-20 14:56:57.818543, 1663678617800, 0, 10, 1.0, 3.0, 1.3466666666666676, 1.2813, 0.0, 
2022-09-20 14:56:58.017364, 1663678618000, 3, 9, 1.0, 3.0, 0.0, 1.2813, 18.5, 
2022-09-20 14:56:58.221883, 1663678618200, 3, 13, 1.0, 3.0, 0.0, 1.2813, 18.0, 
2022-09-20 14:56:58.430862, 1663678618400, 2, 6, 1.0, 3.0, 0.0, 1.2813, 17.0, 
2022-09-20 14:56:58.616408, 1663678618600, 1, 8, 1.0, 3.0, 0.0, 1.2813, 15.5, 
2022-09-20 14:56:58.834440, 1663678618800, 0, 30, 1.0, 3.0, 0.0, 1.2813, 15.0, 
2022-09-20 14:56:59.031744, 1663678619000, 4, 13, 1.0, 3.0, 0.0, 1.2813, 13.5, 
2022-09-20 14:56:59.216848, 1663678619200, 1, 6, 1.0, 3.0, 0.0, 1.2813, 13.0, 
2022-09-20 14:56:59.417660, 1663678619400, 1, 5, 1.0, 3.0, 0.0, 1.2813, 12.0, 
2022-09-20 14:56:59.630534, 1663678619600, 1, 11, 1.0, 3.0, 0.0, 1.2813, 11.0, 
2022-09-20 14:56:59.821920, 1663678619800, 1, 5, 1.0, 3.0, 0.0, 1.2813, 10.0, 
2022-09-20 14:57:00.074332, 1663678620000, 5, 19, 1.0, 3.0, 0.0, 1.2813, 9.0, 
2022-09-20 14:57:00.218618, 1663678620200, 1, 7, 1.0, 3.0, 0.0, 1.2813, 8.0, 
2022-09-20 14:57:00.410745, 1663678620400, 1, 5, 1.0, 3.0, 0.0, 1.2813, 7.0, 
2022-09-20 14:57:00.612640, 1663678620600, 0, 6, 1.0, 3.0, 0.0, 1.2813, 5.5, 
